sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,edu_domain_compat,exp_domain_ratio,label
0.809445,0.1562,0.5,0.5,0.809445,0.1562,0.0,1.0,0.2343,0.4796
0.806301,0.125,0.5,0.5,0.806301,0.125,0.0,1.0,0.1875,0.446
0.76467,0.125,0.5,0.5,0.76467,0.125,0.0,1.0,0.1875,0.5412
0.720242,0.1875,0.5,0.5,0.720242,0.1875,0.0,1.0,0.2812,0.1815
0.701567,0.0625,0.5,0.5,0.701567,0.0625,0.0,0.45,0.0938,0.239
0.80567,0.0625,0.5,0.5,0.80567,0.0625,0.0,1.0,0.0938,0.4628
0.732949,0.125,0.5,0.5,0.732949,0.125,0.0,1.0,0.1875,0.3062
0.801296,0.0625,0.5,0.5,0.801296,0.0625,0.0,1.0,0.0938,0.4237
0.738472,0.125,0.5,0.5,0.738472,0.125,0.0,0.8,0.1875,0.295
0.769543,0.0938,0.5,0.5,0.769543,0.0938,0.0,1.0,0.1407,0.5915
0.760195,0.0625,0.5,0.5,0.760195,0.0625,0.0,1.0,0.0938,0.6251
0.802269,0.1562,0.5,0.5,0.802269,0.1562,0.0,1.0,0.2343,0.4988
0.718919,0.1562,0.5,0.5,0.718919,0.1562,0.0,1.0,0.2343,0.438
0.774694,0.125,0.5,0.5,0.774694,0.125,0.0,1.0,0.1875,0.8601
0.720295,0.1875,0.5,0.5,0.720295,0.1875,0.0,1.0,0.2812,0.4181
0.735905,0.25,0.5,0.5,0.735905,0.25,0.0,1.0,0.375,0.3989
0.744365,0.125,0.5,0.5,0.744365,0.125,0.0,1.0,0.1875,0.239
0.736819,0.0938,0.5,0.5,0.736819,0.0938,0.0,1.0,0.1407,0.3373
0.72471,0.1875,0.5,0.5,0.72471,0.1875,0.0,1.0,0.2812,0.5803
0.775291,0.2812,0.5,0.5,0.775291,0.2812,0.0,1.0,0.4218,0.5388
0.740845,0.2812,0.5,0.5,0.740845,0.2812,0.0,1.0,0.4218,0.5635
0.748329,0.0938,0.5,0.5,0.748329,0.0938,0.0,1.0,0.1407,0.2726
0.799706,0.1875,0.5,0.5,0.799706,0.1875,0.0,0.45,0.2812,0.4708
0.804118,0.125,0.5,0.5,0.804118,0.125,0.0,1.0,0.1875,0.4317
0.777193,0.1562,0.5,0.5,0.777193,0.1562,0.0,1.0,0.2343,0.446
0.745544,0.3125,0.5,0.5,0.745544,0.3125,0.0,1.0,0.4688,0.6587
0.80242,0.0938,0.5,0.5,0.80242,0.0938,0.0,1.0,0.1407,0.5212
0.794589,0.2188,0.5,0.5,0.794589,0.2188,0.0,1.0,0.3282,0.4125
0.731504,0.1875,0.5,0.5,0.731504,0.1875,0.0,1.0,0.2812,0.3341
0.770299,0.0,0.5,0.5,0.770299,0.0,0.0,1.0,0.0,0.4093
0.774967,0.2188,0.5,0.5,0.774967,0.2188,0.0,1.0,0.3282,0.3733
0.780011,0.0938,0.5,0.5,0.780011,0.0938,0.0,1.0,0.1407,0.6587
0.798882,0.0625,0.5,0.5,0.798882,0.0625,0.0,0.45,0.0938,0.5412
0.778794,0.0312,0.5,0.5,0.778794,0.0312,0.0,1.0,0.0468,0.1966
0.809233,0.125,0.5,0.5,0.809233,0.125,0.0,1.0,0.1875,0.3453
0.785809,0.125,0.5,0.5,0.785809,0.125,0.0,1.0,0.1875,0.239
0.818816,0.125,0.5,0.5,0.818816,0.125,0.0,1.0,0.1875,0.2726
0.855775,0.125,0.5,0.5,0.855775,0.125,0.0,1.0,0.1875,0.5412
0.774587,0.1562,0.5,0.5,0.774587,0.1562,0.0,1.0,0.2343,0.4484
0.782646,0.0938,0.5,0.5,0.782646,0.0938,0.0,1.0,0.1407,0.4652
0.802581,0.1875,0.5,0.5,0.802581,0.1875,0.0,1.0,0.2812,0.1942
0.786532,0.2188,0.5,0.5,0.786532,0.2188,0.0,1.0,0.3282,0.5747
0.777575,0.25,0.5,0.5,0.777575,0.25,0.0,1.0,0.375,0.6443
0.803323,0.1562,0.5,0.5,0.803323,0.1562,0.0,1.0,0.2343,0.5659
0.844572,0.1562,0.5,0.5,0.844572,0.1562,0.0,0.45,0.2343,0.4908
0.77198,0.2812,0.5,0.5,0.77198,0.2812,0.0,1.0,0.4218,0.7258
0.694521,0.0625,0.5,0.5,0.694521,0.0625,0.0,1.0,0.0938,0.275
0.849536,0.1875,0.5,0.5,0.849536,0.1875,0.0,0.45,0.2812,0.5356
0.835101,0.125,0.5,0.5,0.835101,0.125,0.0,1.0,0.1875,0.8209
0.82742,0.2188,0.5,0.5,0.82742,0.2188,0.0,1.0,0.3282,0.6531
0.748084,0.1562,0.5,0.5,0.748084,0.1562,0.0,1.0,0.2343,0.6363
0.794269,0.1562,0.5,0.5,0.794269,0.1562,0.0,1.0,0.2343,0.7482
0.809841,0.0938,0.5,0.5,0.809841,0.0938,0.0,1.0,0.1407,0.7818
0.884201,0.2188,0.5,0.5,0.884201,0.2188,0.0,0.45,0.3282,0.8681
0.829585,0.0938,0.5,0.5,0.829585,0.0938,0.0,1.0,0.1407,0.4237
0.833322,0.125,0.5,0.5,0.833322,0.125,0.0,0.45,0.1875,0.6922
0.783884,0.0938,0.5,0.5,0.783884,0.0938,0.0,1.0,0.1407,0.4852
0.800521,0.1875,0.5,0.5,0.800521,0.1875,0.0,1.0,0.2812,0.5556
0.826902,0.1562,0.5,0.5,0.826902,0.1562,0.0,1.0,0.2343,0.5524
0.736722,0.1562,0.5,0.5,0.736722,0.1562,0.0,1.0,0.2343,0.5412
0.788045,0.1875,0.5,0.5,0.788045,0.1875,0.0,1.0,0.2812,0.558
0.878174,0.0625,0.5,0.5,0.878174,0.0625,0.0,1.0,0.0938,0.6227
0.809416,0.1562,0.5,0.5,0.809416,0.1562,0.0,1.0,0.2343,0.2782
0.838344,0.0625,0.5,0.5,0.838344,0.0625,0.0,1.0,0.0938,0.4484
0.775273,0.2188,0.5,0.5,0.775273,0.2188,0.0,1.0,0.3282,0.474
0.819985,0.25,0.5,0.5,0.819985,0.25,0.0,1.0,0.375,0.3565
0.751846,0.0,0.5,0.5,0.751846,0.0,0.0,1.0,0.0,0.239
0.881788,0.1875,0.5,0.5,0.881788,0.1875,0.0,1.0,0.2812,0.6531
0.864986,0.0625,0.5,0.5,0.864986,0.0625,0.0,1.0,0.0938,0.6699
0.83668,0.125,0.5,0.5,0.83668,0.125,0.0,1.0,0.1875,0.4572
0.814174,0.125,0.5,0.5,0.814174,0.125,0.0,1.0,0.1875,0.5659
0.816689,0.1562,0.5,0.5,0.816689,0.1562,0.0,1.0,0.2343,0.7058
0.774812,0.0625,0.5,0.5,0.774812,0.0625,0.0,1.0,0.0938,0.5468
0.808909,0.0312,0.5,0.5,0.808909,0.0312,0.0,1.0,0.0468,0.239
0.799248,0.3125,0.5,0.5,0.799248,0.3125,0.0,1.0,0.4688,0.8209
0.847197,0.1875,0.5,0.5,0.847197,0.1875,0.0,1.0,0.2812,0.502
0.732215,0.1562,0.5,0.5,0.732215,0.1562,0.0,1.0,0.2343,0.5076
0.828036,0.0625,0.5,0.5,0.828036,0.0625,0.0,1.0,0.0938,0.6587
0.822772,0.0625,0.5,0.5,0.822772,0.0625,0.0,1.0,0.0938,0.3733
0.808767,0.125,0.5,0.5,0.808767,0.125,0.0,1.0,0.1875,0.717
0.760565,0.0938,0.5,0.5,0.760565,0.0938,0.0,1.0,0.1407,0.4069
0.821018,0.0938,0.5,0.5,0.821018,0.0938,0.0,1.0,0.1407,0.6419
0.810285,0.1875,0.5,0.5,0.810285,0.1875,0.0,1.0,0.2812,0.5548
0.774911,0.1562,0.5,0.5,0.774911,0.1562,0.0,1.0,0.2343,0.5915
0.803577,0.25,0.5,0.5,0.803577,0.25,0.0,1.0,0.375,0.5324
0.84186,0.0938,0.5,0.5,0.84186,0.0938,0.0,0.45,0.1407,0.7538
0.777285,0.0938,0.5,0.5,0.777285,0.0938,0.0,1.0,0.1407,0.5468
0.808076,0.0938,0.5,0.5,0.808076,0.0938,0.0,1.0,0.1407,0.6555
0.83558,0.125,0.5,0.5,0.83558,0.125,0.0,1.0,0.1875,0.51
0.863068,0.25,0.5,0.5,0.863068,0.25,0.0,1.0,0.375,0.6363
0.770097,0.0,0.5,0.5,0.770097,0.0,0.0,1.0,0.0,0.6275
0.843271,0.1111,0.5,0.5,0.843271,0.1111,0.0,0.8,0.1667,0.6221
0.920574,0.1111,0.5,0.5,0.920574,0.1111,0.0,0.8,0.1667,0.5648
0.726854,0.1389,0.5,0.5,0.726854,0.1389,0.0,0.8,0.2083,0.1659
0.791265,0.1667,0.5,0.5,0.791265,0.1667,0.0,0.8,0.25,0.3041
0.834762,0.0556,0.5,0.5,0.834762,0.0556,0.0,0.8,0.0834,0.2488
0.754566,0.1111,0.5,0.5,0.754566,0.1111,0.0,0.8,0.1667,0.2903
0.763896,0.1111,0.5,0.5,0.763896,0.1111,0.0,0.8,0.1667,0.3766
0.780928,0.1389,0.5,0.5,0.780928,0.1389,0.0,0.8,0.2083,0.1481
0.794521,0.0278,0.5,0.5,0.794521,0.0278,0.0,0.8,0.0417,0.2166
0.809658,0.1389,0.5,0.5,0.809658,0.1389,0.0,0.8,0.2083,0.1461
0.76067,0.1667,0.5,0.5,0.76067,0.1667,0.0,0.8,0.25,0.1613
0.753167,0.1944,0.5,0.5,0.753167,0.1944,0.0,0.8,0.2916,0.4147
0.769778,0.0833,0.5,0.5,0.769778,0.0833,0.0,0.8,0.125,0.1047
0.840733,0.1667,0.5,0.5,0.840733,0.1667,0.0,0.8,0.25,0.3548
0.787353,0.0833,0.5,0.5,0.787353,0.0833,0.0,0.8,0.125,0.2028
0.783691,0.0833,0.5,0.5,0.783691,0.0833,0.0,0.8,0.125,0.3272
0.763373,0.1389,0.5,0.5,0.763373,0.1389,0.0,0.8,0.2083,0.2192
0.82464,0.1389,0.5,0.5,0.82464,0.1389,0.0,0.8,0.2083,0.2028
0.749914,0.0833,0.5,0.5,0.749914,0.0833,0.0,0.8,0.125,0.1027
0.767588,0.0278,0.5,0.5,0.767588,0.0278,0.0,0.8,0.0417,0.1692
0.824909,0.0833,0.5,0.5,0.824909,0.0833,0.0,0.8,0.125,0.1461
0.757083,0.0833,0.5,0.5,0.757083,0.0833,0.0,0.8,0.125,0.2811
0.804847,0.1111,0.5,0.5,0.804847,0.1111,0.0,0.8,0.1667,0.2627
0.778527,0.0556,0.5,0.5,0.778527,0.0556,0.0,0.8,0.0834,0.1935
0.772317,0.1111,0.5,0.5,0.772317,0.1111,0.0,0.8,0.1667,0.1659
0.753496,0.1389,0.5,0.5,0.753496,0.1389,0.0,0.8,0.2083,0.3825
0.808774,0.0833,0.5,0.5,0.808774,0.0833,0.0,0.8,0.125,0.2311
0.730255,0.0556,0.5,0.5,0.730255,0.0556,0.0,0.8,0.0834,0.0849
0.782219,0.1111,0.5,0.5,0.782219,0.1111,0.0,0.8,0.1667,0.2232
0.767518,0.1111,0.5,0.5,0.767518,0.1111,0.0,0.8,0.1667,0.1382
0.808743,0.1389,0.5,0.5,0.808743,0.1389,0.0,0.8,0.2083,0.1619
0.805489,0.1111,0.5,0.5,0.805489,0.1111,0.0,0.8,0.1667,0.235
0.797792,0.0833,0.5,0.5,0.797792,0.0833,0.0,0.8,0.125,0.1659
0.761969,0.1111,0.5,0.5,0.761969,0.1111,0.0,0.8,0.1667,0.7696
0.758704,0.0278,0.5,0.5,0.758704,0.0278,0.0,0.8,0.0417,0.1244
0.775312,0.1111,0.5,0.5,0.775312,0.1111,0.0,0.8,0.1667,0.2429
0.796573,0.1071,0.5,0.5,0.796573,0.1071,0.0,1.0,0.1607,0.2392
0.823454,0.0714,0.5,0.5,0.823454,0.0714,0.0,0.8,0.1071,0.4235
0.831192,0.1429,0.5,0.5,0.831192,0.1429,0.0,0.8,0.2143,0.4962
0.873836,0.1429,0.5,0.5,0.873836,0.1429,0.0,1.0,0.2143,0.7041
0.819723,0.2857,0.5,0.5,0.819723,0.2857,0.0,1.0,0.4285,0.8698
0.840729,0.25,0.5,0.5,0.840729,0.25,0.0,1.0,0.375,0.9172
0.841046,0.0714,0.5,0.5,0.841046,0.0714,0.0,1.0,0.1071,0.5148
0.863862,0.1071,0.5,0.5,0.863862,0.1071,0.0,1.0,0.1607,0.7041
0.860636,0.1429,0.5,0.5,0.860636,0.1429,0.0,0.8,0.2143,0.8757
0.785214,0.3214,0.5,0.5,0.785214,0.3214,0.0,1.0,0.4821,0.9172
0.800046,0.25,0.5,0.5,0.800046,0.25,0.0,1.0,0.375,0.8284
0.822923,0.0,0.5,0.5,0.822923,0.0,0.0,1.0,0.0,0.2857
0.805834,0.1071,0.5,0.5,0.805834,0.1071,0.0,1.0,0.1607,0.432
0.82857,0.0714,0.5,0.5,0.82857,0.0714,0.0,1.0,0.1071,0.6179
0.820837,0.1429,0.5,0.5,0.820837,0.1429,0.0,1.0,0.2143,0.787
0.84875,0.2143,0.5,0.5,0.84875,0.2143,0.0,1.0,0.3215,0.8817
0.850389,0.1786,0.5,0.5,0.850389,0.1786,0.0,1.0,0.2679,0.8402
0.801062,0.1786,0.5,0.5,0.801062,0.1786,0.0,1.0,0.2679,0.2012
0.871049,0.3214,0.5,0.5,0.871049,0.3214,0.0,0.45,0.4821,0.9112
0.870953,0.25,0.5,0.5,0.870953,0.25,0.0,1.0,0.375,0.9527
0.76357,0.0714,0.5,0.5,0.76357,0.0714,0.0,1.0,0.1071,0.3407
0.843497,0.25,0.5,0.5,0.843497,0.25,0.0,1.0,0.375,0.9172
0.84135,0.25,0.5,0.5,0.84135,0.25,0.0,1.0,0.375,0.929
0.848542,0.2857,0.5,0.5,0.848542,0.2857,0.0,1.0,0.4285,0.929
0.868607,0.1786,0.5,0.5,0.868607,0.1786,0.0,1.0,0.2679,0.7811
0.835246,0.2143,0.5,0.5,0.835246,0.2143,0.0,1.0,0.3215,0.8817
0.809364,0.1429,0.5,0.5,0.809364,0.1429,0.0,1.0,0.2143,0.4793
0.857134,0.2857,0.5,0.5,0.857134,0.2857,0.0,1.0,0.4285,0.9231
0.85821,0.2143,0.5,0.5,0.85821,0.2143,0.0,1.0,0.3215,0.4024
0.827344,0.2857,0.5,0.5,0.827344,0.2857,0.0,1.0,0.4285,0.9053
0.802464,0.2143,0.5,0.5,0.802464,0.2143,0.0,1.0,0.3215,0.3314
0.726701,0.0357,0.5,0.5,0.726701,0.0357,0.0,1.0,0.0536,0.5892
0.828107,0.1786,0.5,0.5,0.828107,0.1786,0.0,1.0,0.2679,0.8757
0.862809,0.1071,0.5,0.5,0.862809,0.1071,0.0,1.0,0.1607,0.5292
0.747406,0.1786,0.5,0.5,0.747406,0.1786,0.0,1.0,0.2679,0.7278
0.793329,0.1071,0.5,0.5,0.793329,0.1071,0.0,1.0,0.1607,0.8284
0.831413,0.2857,0.5,0.5,0.831413,0.2857,0.0,1.0,0.4285,0.8343
0.760671,0.0357,0.5,0.5,0.760671,0.0357,0.0,1.0,0.0536,0.5232
0.844362,0.2143,0.5,0.5,0.844362,0.2143,0.0,1.0,0.3215,0.6746
0.778597,0.1429,0.5,0.5,0.778597,0.1429,0.0,1.0,0.2143,0.5359
0.843523,0.3571,0.5,0.5,0.843523,0.3571,0.0,1.0,0.5356,0.8402
0.822102,0.3214,0.5,0.5,0.822102,0.3214,0.0,1.0,0.4821,0.8876
0.843121,0.1786,0.5,0.5,0.843121,0.1786,0.0,1.0,0.2679,0.6036
0.799779,0.2143,0.5,0.5,0.799779,0.2143,0.0,1.0,0.3215,0.5976
0.83765,0.0357,0.5,0.5,0.83765,0.0357,0.0,1.0,0.0536,0.6627
0.864477,0.2143,0.5,0.5,0.864477,0.2143,0.0,1.0,0.3215,0.8284
0.847515,0.2143,0.5,0.5,0.847515,0.2143,0.0,1.0,0.3215,0.8698
0.764279,0.0714,0.5,0.5,0.764279,0.0714,0.0,1.0,0.1071,0.5359
0.841093,0.0357,0.5,0.5,0.841093,0.0357,0.0,1.0,0.0536,0.8284
0.819529,0.25,0.5,0.5,0.819529,0.25,0.0,1.0,0.375,0.9053
0.831713,0.1429,0.5,0.5,0.831713,0.1429,0.0,1.0,0.2143,0.8402
0.804362,0.1786,0.5,0.5,0.804362,0.1786,0.0,1.0,0.2679,0.8462
0.83839,0.1786,0.5,0.5,0.83839,0.1786,0.0,0.8,0.2679,0.7337
0.808091,0.0,0.5,0.5,0.808091,0.0,0.0,1.0,0.0,0.6864
0.83785,0.1786,0.5,0.5,0.83785,0.1786,0.0,1.0,0.2679,0.8284
0.760783,0.3214,0.5,0.5,0.760783,0.3214,0.0,1.0,0.4821,0.8402
0.80372,0.2143,0.5,0.5,0.80372,0.2143,0.0,1.0,0.3215,0.7929
0.851071,0.2857,0.5,0.5,0.851071,0.2857,0.0,1.0,0.4285,0.8698
0.859193,0.25,0.5,0.5,0.859193,0.25,0.0,1.0,0.375,0.8343
0.864789,0.1786,0.5,0.5,0.864789,0.1786,0.0,1.0,0.2679,0.8757
0.846859,0.1786,0.5,0.5,0.846859,0.1786,0.0,1.0,0.2679,0.9172
0.855818,0.1429,0.5,0.5,0.855818,0.1429,0.0,1.0,0.2143,1.0
0.850591,0.1429,0.5,0.5,0.850591,0.1429,0.0,1.0,0.2143,0.8757
0.844666,0.2143,0.5,0.5,0.844666,0.2143,0.0,1.0,0.3215,0.8284
0.835676,0.1786,0.5,0.5,0.835676,0.1786,0.0,0.45,0.2679,0.7929
0.845701,0.0714,0.5,0.5,0.845701,0.0714,0.0,0.45,0.1071,0.7396
0.842667,0.1786,0.5,0.5,0.842667,0.1786,0.0,1.0,0.2679,0.8284
0.800155,0.1429,0.5,0.5,0.800155,0.1429,0.0,1.0,0.2143,0.8402
0.807696,0.1786,0.5,0.5,0.807696,0.1786,0.0,1.0,0.2679,0.7456
0.856376,0.0714,0.5,0.5,0.856376,0.0714,0.0,1.0,0.1071,0.7929
0.815347,0.3214,0.5,0.5,0.815347,0.3214,0.0,0.8,0.4821,0.9172
0.807894,0.1429,0.5,0.5,0.807894,0.1429,0.0,1.0,0.2143,0.8698
0.784763,0.2143,0.5,0.5,0.784763,0.2143,0.0,0.45,0.3215,0.5207
0.853498,0.1429,0.5,0.5,0.853498,0.1429,0.0,1.0,0.2143,0.8757
0.818559,0.3929,0.5,0.5,0.818559,0.3929,0.0,1.0,0.5894,0.8284
0.826181,0.1071,0.5,0.5,0.826181,0.1071,0.0,1.0,0.1607,0.8757
0.82457,0.0714,0.5,0.5,0.82457,0.0714,0.0,1.0,0.1071,0.8225
0.82296,0.1429,0.5,0.5,0.82296,0.1429,0.0,1.0,0.2143,0.7515
0.782244,0.2143,0.5,0.5,0.782244,0.2143,0.0,1.0,0.3215,0.8757
0.836443,0.2143,0.5,0.5,0.836443,0.2143,0.0,1.0,0.3215,0.8343
0.847116,0.1429,0.5,0.5,0.847116,0.1429,0.0,1.0,0.2143,0.8343
0.839657,0.1071,0.5,0.5,0.839657,0.1071,0.0,1.0,0.1607,0.574
0.834572,0.3214,0.5,0.5,0.834572,0.3214,0.0,1.0,0.4821,0.8343
0.827831,0.2143,0.5,0.5,0.827831,0.2143,0.0,1.0,0.3215,0.8521
0.850362,0.1071,0.5,0.5,0.850362,0.1071,0.0,1.0,0.1607,0.8284
0.848107,0.3214,0.5,0.5,0.848107,0.3214,0.0,0.45,0.4821,0.9172
0.831427,0.1786,0.5,0.5,0.831427,0.1786,0.0,0.8,0.2679,0.8343
0.785049,0.1071,0.5,0.5,0.785049,0.1071,0.0,1.0,0.1607,0.3254
0.819968,0.1429,0.5,0.5,0.819968,0.1429,0.0,1.0,0.2143,0.6661
0.805515,0.0,0.5,0.5,0.805515,0.0,0.0,1.0,0.0,0.47
0.8291,0.1429,0.5,0.5,0.8291,0.1429,0.0,0.45,0.2143,0.8757
0.860768,0.1429,0.5,0.5,0.860768,0.1429,0.0,1.0,0.2143,0.6982
0.793635,0.1429,0.5,0.5,0.793635,0.1429,0.0,1.0,0.2143,0.6923
0.823046,0.1071,0.5,0.5,0.823046,0.1071,0.0,1.0,0.1607,0.8757
0.824017,0.2857,0.5,0.5,0.824017,0.2857,0.0,0.45,0.4285,0.7929
0.778048,0.1786,0.5,0.5,0.778048,0.1786,0.0,0.45,0.2679,0.4353
0.812097,0.1429,0.5,0.5,0.812097,0.1429,0.0,1.0,0.2143,0.3077
0.761268,0.0714,0.5,0.5,0.761268,0.0714,0.0,1.0,0.1071,0.2012
0.756367,0.2143,0.5,0.5,0.756367,0.2143,0.0,1.0,0.3215,0.2959
0.676855,0.1429,0.5,0.5,0.676855,0.1429,0.0,1.0,0.2143,0.2096
0.771729,0.1071,0.5,0.5,0.771729,0.1071,0.0,1.0,0.1607,0.1674
0.783851,0.1786,0.5,0.5,0.783851,0.1786,0.0,0.8,0.2679,0.7041
0.745642,0.1786,0.5,0.5,0.745642,0.1786,0.0,0.8,0.2679,0.2857
0.785355,0.1071,0.5,0.5,0.785355,0.1071,0.0,1.0,0.1607,0.3373
0.763312,0.1429,0.5,0.5,0.763312,0.1429,0.0,1.0,0.2143,0.8166
0.743231,0.1429,0.5,0.5,0.743231,0.1429,0.0,1.0,0.2143,0.4117
0.785409,0.1071,0.5,0.5,0.785409,0.1071,0.0,1.0,0.1607,0.4184
0.731735,0.1786,0.5,0.5,0.731735,0.1786,0.0,1.0,0.2679,0.3846
0.847254,0.2857,0.5,0.5,0.847254,0.2857,0.0,1.0,0.4285,0.9172
0.759877,0.1786,0.5,0.5,0.759877,0.1786,0.0,1.0,0.2679,0.503
0.787653,0.0714,0.5,0.5,0.787653,0.0714,0.0,0.45,0.1071,0.3846
0.785547,0.1071,0.5,0.5,0.785547,0.1071,0.0,1.0,0.1607,0.6686
0.802863,0.1786,0.5,0.5,0.802863,0.1786,0.0,1.0,0.2679,0.8402
0.883464,0.1429,0.5,0.5,0.883464,0.1429,0.0,1.0,0.2143,0.7929
0.758715,0.1071,0.5,0.5,0.758715,0.1071,0.0,1.0,0.1607,0.4142
0.773817,0.1786,0.5,0.5,0.773817,0.1786,0.0,1.0,0.2679,0.4793
0.800865,0.0357,0.5,0.5,0.800865,0.0357,0.0,1.0,0.0536,0.9231
0.86431,0.1786,0.5,0.5,0.86431,0.1786,0.0,1.0,0.2679,0.7929
0.838538,0.1765,0.5,0.5,0.838538,0.1765,0.0,0.45,0.2647,0.4976
0.799458,0.0294,0.5,0.5,0.799458,0.0294,0.0,0.45,0.0441,0.2079
0.855991,0.3235,0.5,0.5,0.855991,0.3235,0.0,0.45,0.4853,0.869
0.836026,0.1471,0.5,0.5,0.836026,0.1471,0.0,1.0,0.2207,0.3604
0.840548,0.1765,0.5,0.5,0.840548,0.1765,0.0,1.0,0.2647,0.5398
0.848179,0.0882,0.5,0.5,0.848179,0.0882,0.0,0.45,0.1323,0.5246
0.861228,0.2059,0.5,0.5,0.861228,0.2059,0.0,0.45,0.3089,0.6895
0.842527,0.1176,0.5,0.5,0.842527,0.1176,0.0,1.0,0.1764,0.6653
0.879859,0.3235,0.5,0.5,0.879859,0.3235,0.0,0.45,0.4853,0.8108
0.848651,0.1471,0.5,0.5,0.848651,0.1471,0.0,0.45,0.2207,0.6604
0.827899,0.0882,0.5,0.5,0.827899,0.0882,0.0,1.0,0.1323,0.6036
0.846574,0.0294,0.5,0.5,0.846574,0.0294,0.0,1.0,0.0441,0.4137
0.895107,0.1471,0.5,0.5,0.895107,0.1471,0.0,1.0,0.2207,0.7817
0.824058,0.0882,0.5,0.5,0.824058,0.0882,0.0,1.0,0.1323,0.3458
0.874883,0.3529,0.5,0.5,0.874883,0.3529,0.0,1.0,0.5293,0.6847
0.83092,0.0588,0.5,0.5,0.83092,0.0588,0.0,0.45,0.0882,0.6438
0.862104,0.1765,0.5,0.5,0.862104,0.1765,0.0,1.0,0.2647,0.6556
0.76136,0.3235,0.5,0.5,0.76136,0.3235,0.0,0.45,0.4853,0.9224
0.771196,0.1765,0.5,0.5,0.771196,0.1765,0.0,0.45,0.2647,0.7866
0.879527,0.2353,0.5,0.5,0.879527,0.2353,0.0,1.0,0.3529,0.7623
0.839534,0.1765,0.5,0.5,0.839534,0.1765,0.0,0.45,0.2647,0.4906
0.817887,0.1765,0.5,0.5,0.817887,0.1765,0.0,1.0,0.2647,0.4567
0.86448,0.0588,0.5,0.5,0.86448,0.0588,0.0,1.0,0.0882,0.4962
0.836723,0.1471,0.5,0.5,0.836723,0.1471,0.0,1.0,0.2207,0.5863
0.841202,0.0882,0.5,0.5,0.841202,0.0882,0.0,1.0,0.1323,0.5392
0.850303,0.1471,0.5,0.5,0.850303,0.1471,0.0,1.0,0.2207,0.6895
0.847693,0.0882,0.5,0.5,0.847693,0.0882,0.0,1.0,0.1323,0.185
0.844693,0.2059,0.5,0.5,0.844693,0.2059,0.0,1.0,0.3089,0.675
0.861592,0.0588,0.5,0.5,0.861592,0.0588,0.0,1.0,0.0882,0.1351
0.849095,0.1765,0.5,0.5,0.849095,0.1765,0.0,1.0,0.2647,0.5003
0.853861,0.2353,0.5,0.5,0.853861,0.2353,0.0,1.0,0.3529,0.7041
0.86268,0.0,0.5,0.5,0.86268,0.0,0.0,1.0,0.0,0.5468
0.786089,0.2941,0.5,0.5,0.786089,0.2941,0.0,1.0,0.4411,0.7332
0.789148,0.0882,0.5,0.5,0.789148,0.0882,0.0,0.45,0.1323,0.0832
0.83092,0.0882,0.5,0.5,0.83092,0.0882,0.0,0.45,0.1323,0.6251
0.826418,0.1765,0.5,0.5,0.826418,0.1765,0.0,0.45,0.2647,0.6015
0.825054,0.0882,0.5,0.5,0.825054,0.0882,0.0,1.0,0.1323,0.1123
0.788602,0.2941,0.5,0.5,0.788602,0.2941,0.0,1.0,0.4411,0.8108
0.873624,0.2059,0.5,0.5,0.873624,0.2059,0.0,1.0,0.3089,0.4047
0.850044,0.1765,0.5,0.5,0.850044,0.1765,0.0,1.0,0.2647,0.7332
0.859361,0.2353,0.5,0.5,0.859361,0.2353,0.0,1.0,0.3529,0.7429
0.821944,0.1176,0.5,0.5,0.821944,0.1176,0.0,0.45,0.1764,0.6798
0.885244,0.2059,0.5,0.5,0.885244,0.2059,0.0,1.0,0.3089,0.5392
0.863531,0.2353,0.5,0.5,0.863531,0.2353,0.0,0.45,0.3529,0.772
0.845845,0.0882,0.5,0.5,0.845845,0.0882,0.0,1.0,0.1323,0.1206
0.839021,0.0588,0.5,0.5,0.839021,0.0588,0.0,1.0,0.0882,0.4186
0.836831,0.2059,0.5,0.5,0.836831,0.2059,0.0,1.0,0.3089,0.6216
0.847708,0.0882,0.5,0.5,0.847708,0.0882,0.0,1.0,0.1323,0.6216
0.818938,0.0882,0.5,0.5,0.818938,0.0882,0.0,1.0,0.1323,0.3326
0.860224,0.0882,0.5,0.5,0.860224,0.0882,0.0,1.0,0.1323,0.6168
0.874796,0.1176,0.5,0.5,0.874796,0.1176,0.0,0.45,0.1764,0.5627
0.838599,0.0588,0.5,0.5,0.838599,0.0588,0.0,1.0,0.0882,0.1538
0.848295,0.1471,0.5,0.5,0.848295,0.1471,0.0,1.0,0.2207,0.2197
0.865872,0.1176,0.5,0.5,0.865872,0.1176,0.0,0.45,0.1764,0.8351
0.781869,0.1471,0.5,0.5,0.781869,0.1471,0.0,1.0,0.2207,0.5787
0.843135,0.0882,0.5,0.5,0.843135,0.0882,0.0,1.0,0.1323,0.571
0.844954,0.2353,0.5,0.5,0.844954,0.2353,0.0,1.0,0.3529,0.641
0.823949,0.2353,0.5,0.5,0.823949,0.2353,0.0,1.0,0.3529,0.8593
0.84953,0.0588,0.5,0.5,0.84953,0.0588,0.0,1.0,0.0882,0.1663
0.846443,0.2353,0.5,0.5,0.846443,0.2353,0.0,1.0,0.3529,0.7526
